"","S1","S19","S20","S21","S2","S11","S12","S13","S14","S24","S33","S36","S34","S35","S18"
"rna-XM_069278215.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253499.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278053.1",598,651,716,934,553,423,418,524,671,560,616,802,397,439,558
"rna-XM_069268820.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249776.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069263616.1",0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"rna-XM_069262971.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265542.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnas-cga-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250223.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265935.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270183.1",0,0,97,74,0,0,271,297,0,0,0,0,0,0,0
"rna-XM_069279497.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271756.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278209.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnas-cga-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285016.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255459.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249495.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251240.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284907.1",0,0,0,0,0,0,0,0,0,0,0,144,0,0,0
"rna-XM_069260335.1",0,0,0,0,0,0,0,0,0,0,502,0,0,0,0
"rna-XR_011207879.1",763,586,585,905,686,822,761,680,700,991,1160,813,649,735,562
"rna-XM_069268573.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254843.1",0,0,58,27,0,0,0,32,0,0,54,0,0,0,0
"rna-XM_069268783.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273338.1",0,0,0,145,0,0,0,0,0,0,0,239,0,0,0
"rna-XR_011209341.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069252147.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011206641.1",139,147,208,117,96,82,77,107,40,44,60,61,103,136,60
"rna-XM_069278687.1",528,565,782,555,550,427,348,569,432,520,792,355,458,734,804
"rna-XM_069247691.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069267163.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069262172.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261021.1",138,134,217,97,359,184,73,196,158,197,225,72,164,234,219
"rna-XM_069253512.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273130.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069263149.1",204,162,290,183,237,152,186,237,162,185,166,129,189,253,228
"rna-XM_069265889.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011206795.1",4370,2965,5175,4421,1895,2607,1736,2496,970,1779,2382,1654,2192,2879,2068
"rna-XM_069256106.1",365,479,474,191,342,354,412,632,407,389,367,241,442,509,751
"rna-XM_069270077.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138320185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011209860.1",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"rna-XM_069250123.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253872.1",0,0,0,0,38,0,42,0,0,60,0,0,0,0,0
"rna-XM_069260397.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254712.1",407,351,199,111,275,142,174,55,0,0,323,396,383,128,472
"rna-XM_069262148.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265895.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270598.1",0,0,0,0,0,0,239,0,0,410,215,0,0,0,0
"rna-XM_069248191.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069262946.1",0,0,0,23,0,69,38,0,0,21,0,0,0,0,16
"rna-XM_069273437.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069262049.1",0,0,0,0,0,0,0,0,0,54,0,0,0,0,0
"rna-XM_069249489.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011208262.1",430,392,426,149,281,288,263,303,393,361,557,371,246,448,739
"rna-XR_011206781.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251374.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011206303.1",0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
"rna-XM_069272616.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245934.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069263155.1",3191,2251,2571,1342,2686,2849,3332,3615,2802,3209,4161,3892,2321,2648,2313
"rna-XM_069286160.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269960.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250239.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011205721.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259268.1",333,380,370,348,255,289,432,347,138,285,455,0,296,404,374
"rna-XM_069269507.1",0,0,33,23,0,0,28,0,24,0,0,0,30,0,0
"rna-XM_069265004.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259367.1",300,278,62,205,0,370,347,323,293,371,367,221,0,141,301
"rna-XM_069261211.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251888.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278077.1",0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
"rna-XM_069267778.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069247685.1",36,18,0,8,25,11,21,8,0,0,34,0,0,25,0
"rna-XM_069251055.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265748.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069267173.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069260711.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265036.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276729.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269517.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069247414.1",1778,269,0,1165,0,0,1328,0,425,0,2725,1945,925,0,0
"rna-XM_069249454.1",0,0,0,0,0,0,0,88,25,0,0,208,0,0,0
"rna-XM_069268799.1",0,0,0,41,0,0,0,0,0,0,120,0,0,0,0
"rna-XM_069261832.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259160.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011207325.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138308580",191,0,644,0,541,460,455,545,0,586,457,458,541,574,0
"rna-XM_069271766.1",2572,1042,1134,537,1328,789,421,0,0,263,1887,3542,569,1194,2158
"rna-XM_069274925.1",0,0,26,0,0,0,0,0,0,0,0,69,0,0,0
"rna-XM_069277590.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261808.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276668.1",3013,2743,2941,1557,3086,3897,3424,4331,3044,2856,3023,4504,3209,4785,5071
"rna-XM_069286206.1",661,868,1085,1324,1019,469,656,940,1244,447,1090,911,1312,1071,2864
"rna-XM_069266050.1",0,0,0,0,0,0,0,0,0,0,151,0,0,0,0
"rna-XM_069282563.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258430.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273736.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069267511.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276380.1",125,195,0,159,190,339,174,219,0,194,250,0,0,0,0
"rna-XM_069249840.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138309187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249023.1",115,126,180,124,83,156,185,178,105,131,178,103,194,130,41
"gene-LOC138309182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276347.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270444.1",239,279,548,454,421,276,184,477,539,274,592,177,335,324,377
"rna-XM_069271758.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnac-gca-9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280393.1",0,94,47,0,0,0,0,0,0,0,100,99,0,0,0
"rna-XM_069262804.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259377.1",1100,1760,367,1657,322,2182,3697,3158,1717,2140,4337,1346,3178,1572,1571
"rna-XM_069248647.1",0,0,0,0,0,261,0,0,0,0,0,0,0,0,0
"rna-XR_011210438.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266054.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250465.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282504.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254365.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258977.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011205622.1",0,0,0,103,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270256.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249011.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259021.1",0,48,23,59,0,47,0,92,0,68,48,0,46,116,0
"rna-XM_069277319.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276577.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011205731.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250835.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253718.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnac-gca-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266380.1",0,425,471,593,0,714,639,530,0,970,817,0,519,187,0
"rna-XM_069257577.1",97,0,0,0,0,48,85,33,0,0,0,0,0,212,0
"rna-XM_069246705.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282951.1",44,0,0,0,0,0,107,0,0,0,245,0,0,0,0
"rna-XR_011206001.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284982.1",3244,11367,5998,6620,1875,6949,6538,623,6218,6025,8218,2020,12052,1883,6638
"rna-XM_069254371.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271964.1",0,0,0,0,0,0,0,0,0,82,0,0,26,54,0
"rna-XM_069277204.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253183.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282572.1",0,0,0,0,0,0,0,0,0,0,0,141,0,0,0
"rna-XR_011208083.1",169,62,22,0,98,65,90,70,0,0,99,119,27,134,110
"rna-XR_011206308.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011205614.1",66,0,71,372,0,0,0,0,151,0,416,298,0,0,0
"rna-XM_069268446.1",525,0,0,391,0,557,958,0,0,684,759,972,0,0,0
"rna-XR_011205709.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249118.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069263260.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253605.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011208178.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272626.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284319.1",395,348,426,268,251,342,307,368,386,260,349,247,275,344,266
"rna-XR_011206015.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273930.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248544.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285342.1",780,661,848,533,538,918,870,853,906,1110,1162,50,639,830,591
"rna-XM_069269854.1",0,0,0,0,0,0,0,0,39,30,116,0,32,53,48
"rna-XM_069270375.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273273.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnae-uuc-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138320580",0,0,145,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280867.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnae-uuc-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138313630",256,203,332,125,336,242,277,431,266,294,452,304,370,340,364
"rna-XM_069270432.1",584,124,0,560,0,227,451,204,261,728,956,0,384,219,452
"rna-XR_011208102.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnae-uuc-8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnae-uuc-9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266257.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069262361.1",0,0,0,0,0,0,0,0,0,0,0,307,0,0,0
"rna-XM_069281099.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069283532.1",277,376,262,71,294,0,425,140,262,185,1298,324,170,780,0
"rna-XM_069258187.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272618.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069264461.1",0,0,0,0,0,0,0,0,0,0,321,0,0,0,0
"rna-XM_069247032.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069286236.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280637.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276595.1",0,0,0,0,0,0,0,0,0,0,728,326,0,0,0
"rna-XM_069246551.1",0,0,833,280,995,983,1028,1703,214,760,1223,446,868,295,1001
"rna-XM_069262833.1",3802,3745,4078,2778,2734,3012,3266,4360,3983,3661,5006,3909,3472,4219,4179
"rna-XM_069268338.1",0,1368,0,0,0,785,743,0,588,622,1640,3341,308,0,0
"rna-XM_069281512.1",0,185,98,0,0,127,76,0,0,0,99,0,49,184,48
"rna-XM_069254369.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069244939.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069247008.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276581.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271959.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254692.1",0,0,0,0,0,0,0,0,0,0,73,116,0,61,52
"rna-XM_069274189.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069262462.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284608.1",272,525,499,513,478,457,404,755,456,549,840,364,507,565,332
"rna-XM_069254658.1",165,157,69,0,0,404,390,512,259,470,598,0,0,0,0
"rna-XM_069267692.1",0,0,0,49,0,0,0,0,0,267,0,125,51,110,0
"gene-LOC138328840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138328843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069247393.1",414,348,320,194,356,167,333,381,347,312,344,0,218,353,233
"gene-LOC138328846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272024.1",0,0,0,0,0,0,0,0,0,0,0,170,0,0,0
"rna-XM_069283009.1",0,0,0,0,114,0,1124,0,0,172,0,175,0,0,0
"rna-XM_069275899.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266524.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253473.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069260027.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248772.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281749.1",0,0,189,0,0,0,155,0,0,0,0,0,0,0,0
"rna-XM_069255931.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246717.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069275797.1",168,0,333,350,747,108,128,201,284,357,323,315,267,425,446
"rna-XM_069280953.1",0,157,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282147.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271697.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011205809.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255852.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276654.1",909,2120,1525,762,585,371,797,1016,384,650,2028,794,2586,1627,1306
"rna-Trnav-cac-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069260106.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138312580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281207.1",537,396,347,0,487,276,504,542,365,385,531,0,476,585,309
"rna-XM_069264962.1",323,436,638,271,369,332,357,462,500,349,670,272,503,511,531
"rna-XR_011205815.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069264475.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271530.1",784,880,723,592,623,742,780,1011,832,688,1034,321,619,833,829
"rna-XM_069271407.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258197.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069252330.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069286208.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254291.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270142.1",595,462,509,536,549,472,460,405,464,528,603,833,414,742,524
"rna-XM_069281315.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069275696.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280507.1",0,154,0,0,0,311,801,0,0,467,238,674,855,0,0
"rna-Trnak-cuu-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246391.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011206450.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273507.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266705.1",0,0,0,0,0,0,0,0,0,0,115,0,0,0,0
"rna-XM_069265622.1",1206,763,789,778,818,1072,1299,1156,888,1265,1662,1250,779,1141,601
"rna-XM_069256898.1",0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
"rna-XM_069279713.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246232.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254285.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258913.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278654.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnak-cuu-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273178.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272019.1",1347,1526,2503,1430,1405,1212,1389,1972,1504,1207,1833,1075,1769,1840,2460
"rna-XM_069270109.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282405.1",1945,1113,1527,967,1546,998,1404,1239,799,1411,1675,1126,836,1178,796
"rna-XM_069261522.1",0,59,121,0,0,59,314,57,0,290,484,272,124,57,0
"gene-LOC138334442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257987.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278628.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069283162.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268179.1",555,589,569,185,265,548,187,356,377,661,656,278,374,488,237
"rna-XM_069255925.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246853.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248994.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285726.1",0,0,0,39,0,0,0,0,0,54,67,0,206,0,0
"rna-XM_069277212.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069279703.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069262728.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246204.1",0,0,0,0,0,0,0,0,0,0,382,0,0,0,0
"rna-XM_069278816.1",0,147,0,0,66,0,46,28,0,0,63,35,0,0,33
"rna-XM_069284670.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257690.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246579.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011208411.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285969.1",0,253,313,108,0,148,0,0,313,0,608,0,119,278,165
"rna-XM_069257482.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069277655.1",90,29,307,231,122,327,229,162,287,334,243,334,0,526,0
"rna-XR_011209117.1",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278907.1",733,423,1941,1442,1351,458,593,1177,1167,1631,1118,1527,638,998,1010
"rna-XM_069268606.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276474.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138327091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253611.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268165.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282650.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248162.1",689,1365,731,275,134,201,158,449,735,191,1452,645,851,627,258
"rna-XR_011209107.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273633.1",605,1143,477,280,190,233,888,894,735,220,1762,0,1090,774,683
"rna-XM_069272547.1",746,727,624,545,210,696,677,695,800,944,1170,423,553,586,562
"rna-XM_069246385.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285837.1",0,0,277,0,0,0,371,0,0,306,200,0,0,0,0
"rna-XM_069278917.1",80,91,19,0,44,34,165,22,0,63,64,67,56,0,0
"rna-XM_069263055.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069262037.1",0,153,92,0,0,0,0,172,165,55,227,0,0,0,0
"rna-XM_069283276.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138316465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258189.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284498.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284259.1",283,220,317,167,350,239,176,300,302,175,352,415,194,377,279
"rna-XR_011208320.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069275887.1",293,512,501,356,275,89,186,245,0,0,0,137,0,87,521
"rna-XM_069276981.1",61,195,103,267,0,0,0,0,0,146,120,0,0,0,0
"rna-XM_069285827.1",0,0,0,371,0,0,0,0,452,0,0,0,0,178,0
"rna-XR_011210386.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069262712.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276810.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069263774.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281875.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284606.1",703,720,702,186,640,635,906,579,540,821,1066,0,606,648,449
"rna-XM_069262603.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249124.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278411.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261668.1",1222,1614,1436,964,1152,1038,883,1665,1531,1295,1710,977,1572,1356,1499
"rna-XM_069275897.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138330110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257995.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249464.1",219,292,231,87,168,268,257,265,170,138,286,172,157,275,194
"rna-XM_069280267.1",0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
"rna-XM_069246019.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261173.1",354,0,0,0,265,313,287,341,0,313,227,245,0,0,128
"rna-XM_069255503.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069252895.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069256540.1",0,564,679,0,0,247,315,691,555,669,929,598,597,583,0
"rna-XM_069269663.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281861.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270513.1",288,188,45,201,135,152,172,0,141,32,111,284,77,56,275
